review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
fe2f68289fc252dca15befaf05ae713d,f399b1b1cbfba9dbe26183ac60e6eae8,5,NULL,NULL,10/12/2017 0:00,10/17/2017 16:58
1e1ca1428f154001af4db3c04dd39a45,c5009ef153ccebb4f2dfd12660198737,4,NULL,NULL,6/2/2018 0:00,6/5/2018 17:38
bc8249fdce9317bbb733dda466471802,43c8d05a1478e794217ad3b39398022a,4,NULL,"Foi feito o pedido do produto,mas houve problemas com a targaryen e o mesmo foi cancelado",8/27/2017 0:00,8/27/2017 13:14
3d89b9e607b9b5c61d3f6137450a07aa,2739ecbc7e87995e0d2efb6f603f6c2c,1,NULL,ainda estou esperando o produto e nada...,9/2/2017 0:00,9/3/2017 14:32
0d0cbf534adadd194f2b747effc6315e,3158067c30c82428202611ba4ee5d977,3,NULL,NULL,11/27/2017 0:00,11/28/2017 22:49
0ff6336b02bad0ae40a50114db3781f7,0a2902af9ad58b25df153a4e743b5db9,5,NULL,NULL,1/6/2018 0:00,1/6/2018 21:47
214223a18ca72dfc2b4aa6e80f757264,e6e5431f5c825cde6802af0f30bd8eaf,5,NULL,"Adorei a cortina, bom caimento, acabamento escurecendo bem o ambiente. Superou minhas expectativas, apenas achei o Bege muito escuro. ",1/19/2018 0:00,1/24/2018 16:10
5ad5e90003bc17a7bacbbfd1a5d9c196,a5f26d6de016f2a849296eb5dac40eb8,5,NULL,NULL,6/5/2018 0:00,6/6/2018 20:05
0a420594460e27c4754e9280530affcd,84521dd5e0868005d249eb084742a127,5,NULL,NULL,12/7/2017 0:00,12/7/2017 13:51
c886b8c2e0a2fd3f44a3fa824aae23b0,f2e97c3464ad5fb53d6be7afcd0e3eaa,5,NULL,NULL,8/9/2017 0:00,8/12/2017 12:50
c196f0155c461c9651c88db5bfe04055,4a908627ddc9e257e5e9123ac4394e41,4,NULL,NULL,1/30/2018 0:00,1/31/2018 16:51
fc87ca6d9c0617695399c24836f1059e,45ae42280548c03b6b40058b455c462f,5,NULL,NULL,11/7/2017 0:00,11/7/2017 14:07
a72a224447985e6edd3c218973b2708e,966d900084ff48f38516ba0a9bd50cfe,5,NULL,NULL,12/15/2017 0:00,12/18/2017 11:32
19a5a2bf917ebe03af81d5da4fa44791,da896a5afe7d1b0ae249c2c0bccb89d3,5,NULL," Excelente suporte, com regulagem de inclinação bastante satisfatória. Recomendo este produto!!",11/14/2017 0:00,11/17/2017 2:13
bc0cb825943cd13e0447764252fd7128,221b863362f9e6ec4ec0a4f08608a69b,5,NULL,"Tudo conforme anunciado, recomendo",5/10/2018 0:00,5/13/2018 20:53
da8cfde4680e1c20dbf6bdea4a3f83b1,c4ca4450ac2974ba5eeb4832b7ec724a,5,NULL,NULL,5/27/2017 0:00,5/30/2017 10:40
13e2498580f7828386917cf4e6395a3e,9e8bf3ebc81cc29ee6e934d95370e5bc,5,NULL,Muito bom os produtos e foi entregs bem antes do prazo ,7/26/2017 0:00,7/27/2017 3:37
a903b17900d95c1b775b1903b0e944ab,a24de6b0871517bd5771e0b4781ad5f9,5,NULL,NULL,6/27/2018 0:00,6/27/2018 18:28
b3c4ba2611c68e6c17ea54055d729fc2,f86643e121f874b9e8e2223a04c79433,5,Entrega,"Entrega super rápida, ótimo produto",5/3/2018 0:00,5/5/2018 21:53
2cef8ea456a6210da27879af5b05a82b,0dccb365ad960364b43a228ff6cebd3b,5,NULL,"Entregou o produto no prazo, bom preço.",3/3/2018 0:00,3/4/2018 12:53
48167618a5632ded840394105619ba67,37f61d782089bd338aff5207a31fb933,5,NULL,"Entrega super rapida, antes do prazo, a cuba é linda, veio td certinho! Melhor preço ! Recomendo ",3/6/2018 0:00,3/9/2018 13:16
0624183a03480a3f5ade3b01ca81e6c6,8b04ab3b98e9fd714d324f48532a0242,4,NULL,NULL,4/4/2018 0:00,4/4/2018 20:34
110832e87bcee847bace890aa9b6fcde,a9d5f9803fe11291638577b7d108ff74,5,NULL,NULL,4/13/2018 0:00,4/16/2018 11:13
7f6c0c07d7253f9433ddecfd2c9fb515,6f4e7312027dba2bba5c1b75addfd1ef,5,NULL,NULL,7/28/2017 0:00,7/29/2017 10:36
d120579d67a24b1836d3bf8256b269c4,765388e7b3d416ffe810ade706854872,1,NULL,Decepcionante ,3/17/2017 0:00,3/18/2017 2:18
9f29d235c8836a14bfec98053f11b1fa,ea1210816b91efb1908d9ba1bbcdbbba,5,Ótimo ,"Produto ótimo,recebi bem antes do prazo.Muito satisfeita.",6/15/2018 0:00,6/16/2018 12:28
d0608d125f4c9c5f6cb1f72c51103eae,89e954a7919e964597b60e9f016df7fd,5,NULL,entrega muito rapida sempre que compre chega antes do prazo.,5/26/2017 0:00,5/29/2017 18:05
7201c4055aee5cc152dff5d027558883,89bba6017e2a96f939c1a9551b4ed4a4,5,NULL,NULL,3/20/2018 0:00,3/20/2018 21:51
ebcf7dd9fb92ef25ee470ab9f7f1d982,867edfba28b8528f1424668fbdf0d182,5,NULL,NULL,10/7/2017 0:00,10/7/2017 23:59
d211b5bb2247b7d513378708325f8f72,34c5c02777cc9ff009021f208b971041,1,NULL,NULL,4/18/2018 0:00,4/20/2018 18:45
57ba832307147b703da34eb068a56e59,12fa50e9b3497a5f841d7d38ca388d76,5,NULL,NULL,7/6/2017 0:00,7/7/2017 21:40
25d62c5a3630507b827c093a5eb4a2e3,c0b6d4c66078f849fe7e8baf7276888d,4,NULL,NULL,8/30/2018 0:00,9/2/2018 1:47
3065d828c09addfc3a1a09a17dc81b56,e11b41677b48150784cf28b5c87055e0,5,NULL,NULL,10/7/2017 0:00,10/8/2017 22:00
4fd6d43fb8b2bad8cc665aa96b82accc,7013bcfc1c97fe719a7b5e05e61c12db,5,NULL,NULL,3/2/2017 0:00,3/3/2017 7:21
9efb6d1aaa60d20ce722630dc458a485,f38fbe2554bdb11e37513dba2113906d,4,NULL,NULL,2/8/2018 0:00,2/11/2018 0:52
055e162adfaf9cffe1027fb93616757a,840d702062c0e3f061669071b0b27747,5,NULL,NULL,5/8/2018 0:00,5/10/2018 14:27
bf65025c563202ec7bf6b74891df9905,8734de190473a38f024d7d620012510b,5,NULL,NULL,8/22/2018 0:00,8/22/2018 18:13
c511a30270c101dc024f466c3b455352,bc53c8f21c0b72e517882835cd767c69,5,NULL,NULL,12/29/2017 0:00,1/1/2018 11:40
29e2a6fd77a6e6488680f20c22cff036,800041272b068eed258fd7c9120a26f4,5,NULL,NULL,6/20/2017 0:00,6/22/2017 23:14
68d0b2f7b3792652198a907be5fc6c1d,262a22b18b8c7773c9ce2e3665db8c44,4,NULL,Gostei do produto e a entrega foi muito rápida!! ,4/19/2017 0:00,4/20/2017 9:50
638b701242c109ae59fff3fd2772eb8b,775eb0ae1891c8dd8f12c2f8c6850006,4,NULL,NULL,2/8/2017 0:00,2/9/2017 3:16
dc6246e6354d2dec69f043daa8d2e085,d33ed17c28104a5821b0aed3fd7323d0,5,NULL,"Recomendo! 
",11/17/2017 0:00,11/19/2017 14:47
697247867d68b32c4576ae67b7e31af9,9f5630ff3b1445ec3e06b2cbe5c47258,4,NULL,NULL,8/2/2017 0:00,8/5/2017 13:03
ebddff16acc3be13f976526ff5a9a998,a8aa1455a58ed250938c0f20158244a8,5,otimo,"foi recebido, mas ficou pequeno e já foi pedido a devolução, estamos só aguardando novas instruções para a devolução.
att:",8/16/2018 0:00,8/20/2018 11:52
8fd8c3a23725479492c262ac7f864425,271d4e7bb763fdd2d4975ca1421ff1cd,4,NULL,"Tudo chegou certinho, só esperava que o massageador fosse mais potente. Vi um vídeo onde parecia uma super massagem e a pele chegava a ficar vermelha mas não chegou a tanto.",9/2/2017 0:00,9/4/2017 16:36
ed3bc676a14ae463db0db5817359cb89,85031edc7b58dbec75ff2e24d7365e13,5,NULL,NULL,3/15/2017 0:00,3/16/2017 1:11
f764cc9ca5bec64c216a6ea65984d7de,9764559652cd9a07586f59136848e1f1,5,NULL,NULL,1/17/2018 0:00,1/18/2018 10:25
2cea14e4b82602663d67f4746774cab7,1ea11b975aea60ca92fa0559184d3d34,2,NULL,Produto de ótima custo benefício! Porem a loja vendeu sem ter em ostoque e demorou mais de 30 dias para entrar em contato para fazer a troca por um produto disponível ,5/21/2017 0:00,5/23/2017 0:46
f10dd69a0a93d4adb0345662aaaee939,51ebb2c24714952a8ee7f24d4b90ebbc,3,NULL,NULL,4/28/2018 0:00,4/30/2018 16:14
926075694fedba1d530b5645f90696be,a338d0ade09a3ac954ecbf64b3b3b485,3,NULL,NULL,6/20/2018 0:00,6/22/2018 18:29
98ab508f36e0830d560dd82376679ddd,8f2b8de48c9a0aba299e3433e4c00df4,5,NULL,NULL,9/12/2017 0:00,9/13/2017 13:26
f9dbe1b97a2b8127e5c8c52d554f0419,6a0633b045fa76bef36ac14dd4a3f165,1,Estou insatisfeito,"Comprei duas torres de cerveja, a transportadora só me entregou uma embalagem e que só tinha uma torre dentro, estou muito insatisfeita!",7/12/2018 0:00,7/13/2018 11:06
92d910adbec09eaafdfc6f969cbf22a2,cbf5771b59c1f5688a8f8224f08607eb,5,NULL,NULL,5/4/2018 0:00,5/7/2018 19:40
f812f3fef5ad6f84ebd0814dadbaab98,99b76e435a17f555aaa82df563fff797,4,NULL,NULL,9/19/2017 0:00,9/22/2017 18:58
bb2248044ef05f97a951d72d14b87eff,7791d87e3629a61832a9cee326042181,4,NULL,So não vale entregador pedindo unzinho pro guaraná...,10/11/2017 0:00,10/11/2017 23:09
287a080ce85698770e2ac49d709341aa,5afa996de851bd409a84c61745106947,4,NULL,NULL,8/18/2018 0:00,8/21/2018 14:25
b509bc7debfe2738d062146b9d43b096,ae290dfa003291158e45547b06ee3251,1,NULL,Produto de péssima qualidade!,4/17/2018 0:00,4/20/2018 16:11
28053bd1553ef05656854c1c6309b60e,a17ad45b2b8e8e73cdcc323bd9b90b49,1,NULL,"Infelizmente minha avaliaçao e negativa pq o controle veio com defeito, ele funciona mas a tampa da caixa das pilhas nao fecha, esta sem pressao de modo que dificulta o manuseio, espero a troca",3/3/2018 0:00,3/3/2018 20:48
ca5bc3c72f83c6fb95f7f72b290a492c,9e7752c172e3994115a2cd609a18de29,5,NULL,"produto conforme anunciado, e veio antes do prazo...perfeito",9/12/2017 0:00,9/12/2017 20:58
cf1efd43c48d466a38a8a3ccc86f59da,89ca163ca854eaee18b4ba6110f524fe,5,NULL,NULL,7/12/2018 0:00,7/18/2018 1:08
b55be1f5d5d0288d5a2d6359e980144f,6d593e5622aab63ba5830ea1dbfaecf9,5,NULL,NULL,6/27/2018 0:00,6/29/2018 1:28
65516d55b8f58fec096beee07e862b52,a1e10f6f3eb90b7fde54e6486a24b044,5,NULL,Muito bom vendedor. Recebi dentro do prazo e o produto veio conforme pedi.,6/22/2017 0:00,6/26/2017 17:19
1f2bc6823f575f52178a28cfae86ba81,055b200c986fe0efa2547b28241c3318,5,NULL,NULL,9/7/2017 0:00,9/11/2017 18:14
4951bd47b85fe0c8bbed2de79eefde6f,1768e7971ac449abce2917f608c8a69f,1,NULL,NULL,4/14/2017 0:00,4/17/2017 9:33
73825c944419be59995fdf5755400ba0,25a93076658202368073fb3697a3f4ef,3,Troca / devolução,"a experiência de compra on-line e a entrega foram boas, porém o produto não atendeu às expectativas e estou tendo dificuldades com a troca /devolução.",5/15/2018 0:00,5/20/2018 13:19
35e737378175325f7ea16238e978baf7,52ade67b3fbf4821fbb52e5c8e3a463e,5,NULL,NULL,4/20/2018 0:00,4/20/2018 9:41
848aa9ff0696feb3e306a81122d50b0e,577dbf4b3668adb656ec29c2ce049ab1,4,NULL,NULL,2/16/2018 0:00,2/16/2018 23:42
7c321cb7a95f5e0b0efbe9897a975df0,c50900d38156ee6a498f19812b8152d0,5,NULL,"ADORO ESSE SITE, ÓTIMO MEIO DE FAZER COMPRAS!!!",10/24/2017 0:00,10/29/2017 0:19
7b450baded85d96e7ad0789c3aa97204,166e0843a2272293d75ba8d81804de6a,5,NULL,NULL,4/12/2018 0:00,4/13/2018 9:34
5d188a37d678c9c9d92257ad4ba66a1e,bbab597cf5357b95cfff24d3ce830088,5,NULL,Tudo maravilhoso recomendo!,2/15/2018 0:00,2/18/2018 21:53
c090c1bd50f8a797ba3d106e01eb11c3,2d1f08f7693e119a191d97d953258189,5,NULL,NULL,8/12/2017 0:00,8/13/2017 14:24
e5dc4beeac8d666b9ae129af7dda4a97,c4a813b981516ec9f56994ad042d9fbd,5,NULL,NULL,8/18/2018 0:00,8/18/2018 10:38
7e9cac4022d1bcc5e387864f6d7948b9,594c301ae4607a70c9b289be38f66a4d,5,NULL,NULL,5/27/2017 0:00,5/28/2017 10:07
f3d5cd3d15fdb36ad18885777671981e,afd45bab98f18c383881df9850a519fc,5,otima,recomendo esse fornecedor a qulquer momento,7/7/2018 0:00,7/12/2018 14:43
74806a928583ab603d6fab15f846b00f,295bbf539c1fe97db23dffa5e84387ad,5,NULL,NULL,2/16/2018 0:00,2/19/2018 16:25
e42f269a8a2e0541af042056181bb0c1,f9ae26d365fbefe7d1d7510effa84d3d,1,NULL,Estou tentando trocar meu produto. Pedi um waterpik 220 volts e me entregaram na voltagem 110.Para vender é fácil mas para trocar vc não consegue falar com ninguém.,3/2/2018 0:00,3/14/2018 19:18
66b298fa2ab098770d93a664743ca7cd,916d528035e91b8200b31e89ea89bef9,5,NULL,NULL,12/21/2017 0:00,12/26/2017 23:55
71db877fa91972c5c49832aae5f80447,cec6fa3cbd8be22255880782823bc82d,5,NULL,NULL,1/30/2018 0:00,1/30/2018 19:07
5ed1b8b55589f1437707fc894be082d7,2805499c211b52dfc1e64a1349ef45e2,5,NULL,NULL,3/18/2018 0:00,3/18/2018 12:14
7f86b290b5583bee7928d523da2927db,064558d37369c187c5e1e37eb534ba4d,5,NULL,NULL,3/7/2018 0:00,3/10/2018 11:54
f4eea29ad973fc6babc5b5d29b760091,46f4f24ca77f8bccb2d56ad99d9d9c3c,5,NULL,"Mochila muito grande, minha filha adorou.",10/3/2017 0:00,10/4/2017 14:26
355cecb052983ce72b8dbd553575908a,fd79284ba0bd11e560e236f939640143,4,NULL,NULL,6/14/2018 0:00,6/15/2018 9:53
397b976dc457eeff0ce573c59b44f283,f3f075558b483bc41012c816ef977100,5,NULL,NULL,9/16/2017 0:00,9/16/2017 16:24
63d785fd58e38e66a4b8b48a94c96136,dd623579d6b295a30527eb68420a5eeb,5,NULL,NULL,8/14/2018 0:00,8/14/2018 18:06
f3faa1c4a3fbc8592b079cbd77e09ba8,c191b759eb232bdd68e1ba7030f58a56,5,NULL,"Obg
Deus abençoe.",2/27/2018 0:00,2/28/2018 2:56
a9c2c1a6bddb7730eda1342376aead72,6317c6fb9c91943963e275a6cbe1867b,1,NULL,"Produto não condiz com o especificado no anuncio, produto não original sendo que promete ser da Matel,hasbro.",6/6/2017 0:00,6/8/2017 23:34
3d15f979277477e8932882f42c8b63b6,2b6bf03cc135cbab42df6a1c435d9319,5,NULL,NULL,8/8/2018 0:00,8/8/2018 22:42
1db7b643f1b57ddb7c4d6dd1a9073fc8,7f1026fb759eed811a6527513976db24,5,NULL,NULL,12/10/2017 0:00,12/11/2017 13:03
1030f85adee4073399434a669c43f908,4382f48f29370e70ec4ef6aa3578e1c9,5,Pedido recebido corretame,O produto chegou até antes do prazo estipulado.,8/4/2018 0:00,8/5/2018 21:49
2281591899d4947e8d37d9e2997ad4e3,d4421539677ce8da70f3abf867adf15c,5,NULL,NULL,1/29/2017 0:00,1/30/2017 15:07
b28f4707f364b1d68d447672dc4e174b,9e0c2694cab5339938c2899355feef83,5,NULL,NULL,12/7/2017 0:00,12/7/2017 23:33
bf7776129a0c4111ef81a8dd36f39f3a,bcb98fdac3f5de1aadf359566ffe8825,5,NULL,NULL,3/11/2017 0:00,3/11/2017 15:40
5d0fd5deb7e6a4f952cf63cc52cc18e3,e04abd8149ef81b95221e88f6ed9ab6a,4,NULL,"Muita demora, mas, tudo ok.
Terezinha",3/21/2017 0:00,3/21/2017 17:35
dcc02527cafae6a503ebdf4d2ed15873,df9deeb3f35f5f1f50697012b7bab129,4,NULL,Muito obrigado por cumprir a data,1/31/2018 0:00,2/1/2018 21:46
8de20c189a1d16bc8431fa7e73e8d4ac,bc314ea94634ec397df2b65d3bcb2c1c,5,NULL,Relógio lindo como na foto e parece ser de boa qualidade também!,10/25/2017 0:00,10/26/2017 12:07
633ad37ad0803a2a998bf0f8ed30e265,913908597fea142985168af1fc46a6e5,2,NULL,"Até agora tudo que comprei pelo sate da lannister, recebi certo.Estou aguardando a entrega da targaryen..que tinha previsão para o dia 26 e até agora não chegou.",3/28/2018 0:00,3/28/2018 11:43
5f6c597337e14b64ddfe5f7a2175d3a4,eeb1f86a9f9c08e3eb0bbb7186dccf60,5,NULL,NULL,8/2/2018 0:00,8/3/2018 11:41
8020aa7b7dc587ab6356270375e37275,e96f5f77a761f30e086e31502550769a,4,NULL,NULL,1/30/2018 0:00,2/2/2018 8:28
e61e8d30ea0b71cafbcf224a1e5fc165,ca59a12c00e1e5fd88c42789115fb8d3,5,NULL,recomendo,3/25/2017 0:00,3/25/2017 21:13
4e91853a6116903fe627068d7cbc4fe2,dd3a0b9a7c4426e4eeb129a68d66b22c,4,NULL,NULL,4/5/2017 0:00,4/8/2017 11:34
2cf5319f66f33819df2bef9296f5aa43,f439741ef3997ceace2e3b92ad169e0b,5,NULL,muito bom a entrega foi otima na data certa .,10/27/2017 0:00,10/27/2017 20:38
e629ed144535721dcc5b706727c0ac04,da85428cfb68160e03c36d5555452e04,5,NULL,NULL,5/5/2018 0:00,5/7/2018 15:14
fd793fea4f4a2ddcc956561144b6c04e,82bce245b1c9148f8d19a55b9ff70644,1,NULL,NULL,5/11/2017 0:00,5/12/2017 11:25
a1f393b22952b24246dfe2e43c2623bd,afb8aeea3fe0100ad482da1f5c8cd860,3,NULL,NULL,3/16/2018 0:00,3/17/2018 9:50
ea8d0cdc406188ca3f321f237627ec89,1861e4e81b5e158dc1b6007cd95a61cd,1,NULL,Endereço correto ... porteiro 24h e não entregaram o produto ,5/25/2018 0:00,5/26/2018 20:42
b9d5d13cabeb71ac916ff8f49517dde5,30484d32b54637054cb08b54438a6a77,5,NULL,"Recebi muito rápido, produto perfeito!!",4/25/2018 0:00,4/28/2018 13:50
a1a2350861d72e603e125d9b3433b782,72c6b41818d5e645f455986b59b7a964,5,NULL,"O produto chegou perfeitamente certo e antes do prazo previsto.o produto que comprei veio do mesmo jeitinho que vi no site,tudo certo!",2/21/2017 0:00,2/21/2017 23:36
e0bad7727edda992e3a55c28e618e8f9,300b0559d2d523ea8e5ba8f3f61ade92,5,NULL,NULL,7/27/2018 0:00,7/28/2018 19:05
dc3aaad68b58bce0ed4313eecb917694,e32090de3a5936c84fa211a2b22342ad,3,NULL,"Produto entregue dentro do prazo e sem problemas. A qualidade do produto não é boa, as camadas de espuma EVA foram coladas desalinhadas com a concha externa de ABS havendo sobra na parte frontal.",9/18/2017 0:00,9/19/2017 12:46
21fcb79b7986c347556302972d39a963,727ac18a317c34424af7a9963df73d79,5,NULL,"Sou praticante de patins inline vertical. Sempre fui fã da marca.
O produto é robusto com acabamento excelente e design moderno e Bonito.
Ps: recebi totalmente configurado pronto para o uso.. Obriga",11/18/2017 0:00,11/18/2017 15:45
2fda213b9360dea80a265cfde04ab0ea,251777a5426d33b7fd9f124cd2d18972,5,NULL,NULL,3/21/2018 0:00,3/21/2018 10:53
6aac1edc81d9cf0cec10771c0cb4ddb8,eef9ed469692b10f7592bb267b18976b,1,NULL,Recebi apenas 1 dos 3 produtos que comprei. ,6/7/2018 0:00,6/7/2018 10:06
4c21d4731fbe1b53e3dbe7011dd60279,f83cf3c2b67fa69e65f769bbd1b06396,4,NULL,NULL,10/31/2017 0:00,11/8/2017 16:56
88895d3b32968c21026ff412c5e39c46,e099b030dac1101edbd12206ce97d6b6,4,NULL,NULL,6/25/2018 0:00,6/25/2018 23:46
8fcb0a663ef7e66f2b3183386d129e47,0f8cf123486438ffdee527bf82ec87d4,4,NULL,Atendeu todas as expectativas,2/18/2017 0:00,2/20/2017 22:46
5f8243a98a2efbbdbbb1972a4f871595,7afc8977fcc9eca80eb1818fcb8ea66c,5,NULL,NULL,6/8/2017 0:00,6/9/2017 1:47
c83adde7bfa20debf68681fc854d4e7a,9ca192d3fd38d4aff0c137f84cf7e121,3,NULL,NULL,8/19/2018 0:00,8/19/2018 22:30
60c33c986ed0e2fde49ee49766f7f1b3,f91129f9c042c85dbc000f46b36492a5,4,td certo,ok,8/9/2018 0:00,8/13/2018 14:03
1d7913dd448ef6af8f4ab18c6bf4c291,bdc8e349078c5028fba22d1da1066974,5,NULL,NULL,8/4/2018 0:00,8/6/2018 15:58
5f1d07a12bfab5d583fa39514cc6dc39,f647bd085f1616eb4a272bda4d3f8045,5,NULL,NULL,2/16/2017 0:00,2/19/2017 18:32
e231fe2cc895d0f8b0bd0c80cb338a10,657516e76af3d3776fa65ce47ce04d57,5,Super recomendo,"O produto chegou bem antes do prazo, bem emalado, sem problemas! Recomendo",8/22/2018 0:00,8/23/2018 12:46
ca21d910753bce9dc8b8e9f9b653d95a,7141b87b44fdcff68e7feeb4a99fd6c8,5,NULL,NULL,10/24/2017 0:00,10/24/2017 14:17
cc3c9ce62545775863016c3836497170,880d05a97ca1886faf05a9315d0a3073,5,NULL,NULL,11/22/2017 0:00,11/24/2017 20:47
161cba6d0c3a3ac0ec6bf86344b75719,a6ddd2889891733e0af306332c71a3b8,1,NULL,"Fiz a minha compra em 14/02 e até o momento não recebi o meu produto.
Ou seja mais de um mês 😡",3/18/2018 0:00,3/18/2018 14:01
7c53448b9b381c84a5dba987f2ceed5d,c8e3106879ca183126a8033f35d62bfe,4,NULL,NULL,12/1/2017 0:00,12/1/2017 20:58
4c8f6dec8ccc312100d0a4c10b99901a,7133cd362a0471dc79e40be4dc66a410,1,NULL,"No site consta como produto entregue por´pem não recebi.
Gostaria de um retorno visto que o mesmo já foi pago
",10/10/2017 0:00,10/11/2017 17:37
b70ee7df6663faee96a00f884ac3af02,50bab6ddd523b8b8b4bda6a45f4f6b53,2,NULL,"Relógio chegou solto da caixa, sem nenhuma proteção. Com possibilidade de quebra e riscos. ",3/30/2018 0:00,4/1/2018 15:37
d417bf03ed85126cb374dc38146ec50e,9656b5e1d47c547c84ed07f9da0fafdc,5,NULL,entregou antes do tempo. produto como esperado ,10/19/2017 0:00,10/19/2017 21:55
b3fde621a8029ccfa9f76aec3c8cfb75,a2e6b3c462fbefc8709b2eb5f51f809b,5,NULL,Entrega antes do prazo. Produto muito bom e bonito.,7/14/2017 0:00,7/19/2017 1:25
146414b06d9564755545de241ab1a3fe,0ce94e50ed7d28e7856f3d127990d17c,5,super recomendado,"A cadeira chegou bem embalada e antes do prazo. Recomendo as outros compradores
Vera",8/10/2018 0:00,8/10/2018 18:04
a4f4cb8726f54bb5e96596a0b066cf60,1a6a61fc8a3caaa9599b17984f3f35bc,4,NULL,Produto entregue dentro doprazo,3/31/2017 0:00,4/2/2017 12:22
4419766fad6e203468c8bec7b0f92c96,348af6f0ccd66ddb6e724b8fe5547368,5,Recomendo,Entrega no prazo e tudo certo com o produto.,6/16/2018 0:00,6/19/2018 10:45
7de689e051763e69890f806e43f1ea99,d2cc32c3614a3446aef94cfc1ade79b3,1,NULL,NULL,3/14/2018 0:00,3/17/2018 14:17
9ca6face6a1d87edc264dd2abf298d48,70540cb2de8cdf8a399817159fc108e0,1,Loja estranha ,"Nota fiscal com divergências ao pedido...de dois itens comprados veio somente um...
",5/16/2018 0:00,5/16/2018 20:42
73a79e2a1f6f877314942828c37e0006,08915f902759876fcac1ccf9bbc966cf,4,NULL,NULL,9/4/2017 0:00,9/13/2017 13:46
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
